timestamp,tollID,tagRef,tagHomeID,charge
05-28-23,MO05,KOWM31YIH,MO,1.8
06-06-23,OO13,NAOP0J43D5,NAO,1.0
06-08-23,OO11,OOZSJ49IT,MO,3.9
05-26-23,NAO26,EG9CHJ755,OO,1.25
03-14-23,AM29,OO7PZE9VI,AM,2.3
02-24-23,KO14,NOX6GVWRD,EG,4.05
03-09-23,AM08,MOJCKJLTE,OO,12.0
04-04-23,KO01,GEX7EEDTJ,OO,2.35
06-27-23,EG08,NAO5ZJA8DZ,KO,4.5
04-28-23,NO03,OO3KKV9RF,KO,8.2
05-11-23,AM01,NOX6GVWRD,OO,2.0
06-09-23,AM07,EGUT0CVS4,NO,2.8
02-22-23,MO05,EGYTJXEPQ,GE,1.8
06-10-23,KO21,AMNT3W5UZ,NO,2.35
06-22-23,NO13,NO7PTX63C,GE,14.6
02-19-23,NAO38,AMH9SDBDW,OO,1.25
02-11-23,NO06,NAOURTP0LZ,GE,11.5
02-24-23,AM03,EG7UR23GD,MO,2.2
06-22-23,EG56,NAOLY8OZCY,OO,2.8
06-11-23,OO22,GEX7EEDTJ,AM,0.4
03-25-23,NO02,NOQLL8OS9,AM,2.7
05-14-23,OO19,MOJCKJLTE,OO,1.8
04-10-23,AM01,EGUT0CVS4,GE,1.4
05-14-23,EG13,OO1B0Z3NX,MO,0.8
05-14-23,NAO37,NAOHAFEYUH,NO,1.25
06-08-23,KO01,EGC11ERTJ,AM,3.4
02-15-23,NO20,NAOHL1N13J,GE,1.75
06-19-23,EG16,NOE1V2ISQ,AM,0.8
03-25-23,NO31,NAOHAFEYUH,KO,1.1
03-10-23,MO13,NOXFGCAQV,NAO,2.05
05-29-23,OO26,NAOHL1N13J,OO,2.9
03-29-23,OO23,MOV86WZS3,NO,3.6
04-13-23,AM15,NORCBPLJD,AM,1.5
04-22-23,KO25,OO3KKV9RF,OO,1.75
04-01-23,AM04,KONCXLL4Z,KO,2.2
05-03-23,NAO10,OO3KKV9RF,AM,1.25
06-03-23,EG10,NAO09SKDGI,GE,2.3
02-05-23,EG68,EGUT0CVS4,OO,0.3
02-15-23,AM12,NAOP0J43D5,GE,1.9
06-07-23,NO16,EG9CHJ755,MO,5.8
06-03-23,OO12,AMLJH75LX,KO,5.5
05-06-23,NAO29,NOQLL8OS9,GE,1.25
04-01-23,EG73,NAO5ZJA8DZ,OO,0.8
02-11-23,KO14,NAOHAFEYUH,OO,1.15
02-23-23,MO12,NAONSM43D8,MO,7.25
03-09-23,EG40,EG9CHJ755,OO,2.8
03-08-23,OO09,EGRHOCN9J,EG,8.8
04-11-23,NO02,NAOURTP0LZ,GE,9.6
04-21-23,EG05,GEX7EEDTJ,KO,6.0
06-01-23,EG09,AMH9SDBDW,NAO,2.3
06-01-23,MO13,GE2IAGL58,NAO,0.5
04-09-23,OO24,EGC11ERTJ,OO,1.0
06-27-23,NO20,NAOVZ41NAM,GE,1.25
05-11-23,OO19,GEL6246HI,NAO,6.5
04-09-23,NO33,EG9CHJ755,KO,3.35
06-15-23,NAO09,NAOP0J43D5,NO,6.25
02-23-23,EG71,NAOURTP0LZ,OO,1.3
04-10-23,EG22,EG9CHJ755,GE,5.6
06-08-23,GE02,EG9CHJ755,MO,46.5
04-01-23,AM05,KOWKTAKPU,OO,2.5
05-30-23,EG44,NAOP0J43D5,MO,0.2
03-01-23,NAO01,GE2IAGL58,OO,6.25
03-15-23,OO17,EGRHOCN9J,MO,4.7
04-18-23,NO06,NAOLY8OZCY,NAO,2.3
02-04-23,EG58,OO7PZE9VI,EG,1.1
02-08-23,AM30,MOV86WZS3,MO,2.3
06-15-23,EG65,GE2IAGL58,AM,2.5
05-29-23,EG40,NAOP0J43D5,NO,2.0
05-12-23,MO17,NAO5ZJA8DZ,NO,0.8
03-07-23,EG57,GE2IAGL58,AM,0.6
02-07-23,KO26,OO3KKV9RF,EG,0.5
04-07-23,MO01,OOQ0OXFQ8,OO,4.8
04-30-23,EG63,NOE1V2ISQ,KO,1.0
02-17-23,EG02,OOQ0OXFQ8,OO,3.0
02-20-23,AM01,EGUT0CVS4,NO,8.3
06-17-23,EG26,OO3KKV9RF,MO,1.8
03-19-23,EG59,GE2IAGL58,EG,0.2
06-09-23,AM13,OO7PZE9VI,MO,0.7
05-29-23,OO13,NAO5UQPGB7,AM,1.0
03-18-23,NAO34,NO7PTX63C,AM,6.25
06-26-23,NO02,NAO5UQPGB7,AM,2.7
02-07-23,OO02,NAOLY8OZCY,MO,2.3
02-05-23,AM18,GE2IAGL58,NO,7.0
06-05-23,MO04,NO7PTX63C,NO,1.4
03-01-23,EG45,KOJDP0LVS,AM,1.1
06-29-23,KO16,AMNT3W5UZ,AM,0.6
03-19-23,NAO19,NAOLY8OZCY,MO,6.25
02-17-23,NO09,KOIXA11DP,NAO,10.5
06-12-23,KO16,NORCBPLJD,AM,0.6
04-08-23,EG20,EGYTJXEPQ,KO,1.0
02-21-23,KO06,AMLJH75LX,OO,6.75
02-15-23,EG32,EGUT0CVS4,OO,4.9
06-01-23,EG74,AMNT3W5UZ,NAO,0.7
02-28-23,NAO26,NAOLY8OZCY,MO,1.25
06-06-23,NO15,EG9CHJ755,NO,2.3
06-08-23,MO07,NOQLL8OS9,GE,11.1
06-27-23,NO01,EGSEIMVIH,MO,9.6
03-28-23,NO34,AMV3A3ZMF,AM,8.35
04-22-23,EG71,OOZSJ49IT,EG,0.4
02-01-23,KO08,KOJDP0LVS,GE,1.3
06-29-23,OO08,NAOURTP0LZ,NAO,6.9
04-27-23,KO18,MOV86WZS3,MO,0.8
05-08-23,AM09,EG9CHJ755,OO,3.1
03-10-23,MO03,OO7PZE9VI,NO,1.4
05-29-23,NAO01,NAOHAFEYUH,OO,1.25
06-07-23,EG21,NAOVZ41NAM,NAO,4.0
04-12-23,EG35,AMNT3W5UZ,EG,3.5
05-03-23,EG02,OO3KKV9RF,EG,3.0
03-22-23,EG34,NAONSM43D8,GE,2.0
05-28-23,MO07,AMV3A3ZMF,EG,2.2
03-14-23,EG48,GEJA1WJ0T,EG,2.3
05-14-23,NO18,NAO5ZJA8DZ,NO,3.45
04-07-23,MO10,AMHJ7XVG0,EG,1.9
06-18-23,AM25,EGUT0CVS4,AM,6.8
04-11-23,EG68,EGUT0CVS4,NAO,0.3
04-14-23,EG60,EGRHOCN9J,GE,4.6
05-04-23,OO10,KOWM31YIH,NO,8.8
02-05-23,KO21,NAO09SKDGI,NO,0.65
05-11-23,AM06,NAOHL1N13J,NO,2.5
03-21-23,NAO04,OOQ0OXFQ8,GE,10.0
05-22-23,NAO34,NAOHL1N13J,NO,6.25
03-21-23,EG46,GE5A0L725,GE,1.1
02-12-23,EG27,GEL6246HI,MO,3.5
06-08-23,AM02,OO7PZE9VI,OO,8.3
04-19-23,AM17,AMHJ7XVG0,KO,3.0
06-20-23,AM18,NAOVZ41NAM,EG,1.2
04-17-23,NAO27,NORCBPLJD,NO,6.25
06-25-23,OO26,NOXFGCAQV,OO,2.9
02-19-23,OO07,NAO5UQPGB7,AM,4.9
03-16-23,NO07,EGVWPVS7H,AM,12.55
04-12-23,NO13,NO7PTX63C,OO,4.15
02-12-23,KO23,NAO5ZJA8DZ,NAO,0.35
03-26-23,EG69,OO1B0Z3NX,EG,0.2
06-01-23,NAO18,EG9CHJ755,NO,1.25
06-20-23,NAO39,AMHJ7XVG0,NAO,10.0
05-11-23,KO16,NOXFGCAQV,EG,0.6
02-20-23,EG23,NOQLL8OS9,GE,4.9
02-12-23,EG08,EGC11ERTJ,MO,1.8
04-28-23,EG72,AMHJ7XVG0,NO,1.1
04-28-23,AM06,GEJA1WJ0T,GE,10.8
05-19-23,EG40,KOJDP0LVS,MO,0.8
04-10-23,NAO34,GEX7EEDTJ,GE,2.5
02-17-23,EG71,NAOHAFEYUH,GE,1.3
05-27-23,EG43,NOXFGCAQV,KO,0.8
02-07-23,EG43,OO7PZE9VI,EG,0.8
03-26-23,NAO07,NOE1V2ISQ,NO,1.25
05-18-23,EG72,NAOURTP0LZ,NO,0.8
05-14-23,EG05,NAOURTP0LZ,NO,6.0
06-12-23,NO32,EGUT0CVS4,AM,1.1
06-14-23,KO14,NAOVZ41NAM,NAO,2.85
06-22-23,NAO06,EGF1T2TAL,NAO,2.5
03-20-23,EG34,KOJDP0LVS,NAO,1.4
06-24-23,EG73,NOE1V2ISQ,OO,0.8
04-23-23,AM08,NAOURTP0LZ,AM,2.0
04-23-23,MO10,NAONSM43D8,OO,2.7
02-16-23,OO23,GE5A0L725,NAO,1.0
06-05-23,NO01,NORCBPLJD,AM,2.7
05-21-23,AM08,OO7PZE9VI,GE,8.6
02-24-23,NAO14,NAOHAFEYUH,EG,6.25
02-05-23,EG52,OO1B0Z3NX,KO,0.3
02-08-23,KO05,AMNT3W5UZ,GE,1.35
06-07-23,KO17,GE5A0L725,MO,0.8
04-26-23,NO25,OOQ0OXFQ8,NAO,5.4
04-23-23,NAO02,OO1B0Z3NX,MO,2.5
06-18-23,EG68,EGF1T2TAL,MO,1.1
04-02-23,KO04,KONCXLL4Z,AM,2.05
02-12-23,EG55,EG7UR23GD,MO,0.6
02-14-23,AM29,OOZSJ49IT,EG,1.6
05-22-23,NAO36,GEL6246HI,KO,2.5
04-23-23,EG53,KOWKTAKPU,MO,0.8
03-27-23,EG47,GE5A0L725,NO,0.8
06-13-23,NAO25,OOZSJ49IT,GE,10.0
06-01-23,EG49,MOJCKJLTE,NAO,0.6
04-19-23,OO10,EGRHOCN9J,MO,8.8
03-16-23,NO01,NAOLY8OZCY,MO,2.7
03-08-23,NO26,NAOHL1N13J,MO,3.85
04-28-23,EG23,MOV86WZS3,GE,3.5
03-01-23,OO28,OOZSJ49IT,OO,2.4
04-27-23,EG19,NOQLL8OS9,MO,3.5
06-29-23,EG34,NAO09SKDGI,NO,2.0
04-24-23,EG64,NO7PTX63C,MO,2.5
05-03-23,KO05,NAOHAFEYUH,OO,1.35
03-03-23,EG39,GEX7EEDTJ,KO,2.0
04-08-23,EG74,NOQLL8OS9,NO,2.5
06-19-23,EG55,NAOLY8OZCY,NO,0.5
05-22-23,EG01,EGRHOCN9J,OO,10.5
02-09-23,AM18,NOX6GVWRD,NO,1.7
03-25-23,EG08,GEL6246HI,NAO,1.3
02-09-23,NAO27,AMXAJI0Y6,GE,1.25
04-25-23,AM24,GEJA1WJ0T,GE,1.1
02-24-23,AM09,EGYTJXEPQ,NO,13.1
05-05-23,AM08,NAO5ZJA8DZ,MO,2.0
02-21-23,AM11,MOJCKJLTE,NAO,0.6
04-04-23,MO10,EGUT0CVS4,MO,6.85
02-07-23,KO10,EGVWPVS7H,NO,1.45
03-10-23,EG39,OOQ0OXFQ8,MO,0.6
02-27-23,EG39,OO1B0Z3NX,NO,0.8
02-16-23,EG20,GEJA1WJ0T,NAO,1.4
05-30-23,AM08,MOV86WZS3,GE,8.6
02-18-23,NO02,AMNT3W5UZ,NO,9.6
03-28-23,NO12,NAOP0J43D5,AM,2.35
06-14-23,NO31,EGRHOCN9J,EG,3.9
06-27-23,MO16,KOIXA11DP,GE,0.3
05-19-23,EG55,KOWKTAKPU,OO,0.6
02-24-23,OO13,EGSEIMVIH,MO,1.0
02-08-23,NAO14,KOWM31YIH,NAO,2.5
06-06-23,EG19,NAO09SKDGI,MO,3.5
02-27-23,KO23,AMXAJI0Y6,NO,0.25
03-03-23,AM07,EGYTJXEPQ,NO,12.0
02-20-23,MO03,NAOURTP0LZ,EG,1.4
06-05-23,EG21,NAO5ZJA8DZ,GE,1.6
04-29-23,OO10,EG7UR23GD,NAO,6.2
05-17-23,NAO15,NAOURTP0LZ,KO,6.25
04-26-23,OO25,NAONSM43D8,EG,0.5
02-09-23,NO03,AMH9SDBDW,OO,2.25
05-28-23,NAO13,KOWM31YIH,KO,10.0
06-24-23,EG28,AMXAJI0Y6,MO,4.9
06-16-23,KO11,NOX6GVWRD,AM,5.0
03-06-23,NAO05,AMLJH75LX,EG,1.25
04-26-23,KO18,NORCBPLJD,AM,0.55
02-10-23,EG29,OO1B0Z3NX,NAO,1.5
03-27-23,KO03,EG7UR23GD,GE,2.05
05-02-23,EG24,OO7PZE9VI,AM,1.0
03-02-23,EG11,KONCXLL4Z,GE,0.3
04-15-23,EG63,GEX7EEDTJ,NAO,1.0
03-21-23,NO25,EGF1T2TAL,GE,5.4
02-05-23,EG50,NAONSM43D8,AM,0.3
05-26-23,EG17,KOWKTAKPU,GE,1.5
06-13-23,AM16,GEL6246HI,NAO,1.5
06-05-23,OO09,EGF1T2TAL,GE,8.8
05-04-23,AM14,EG7UR23GD,OO,0.7
06-21-23,NAO33,GE5A0L725,KO,10.0
05-05-23,AM15,EG9CHJ755,NAO,9.0
03-29-23,NO22,AMNT3W5UZ,AM,2.1
04-10-23,NAO38,NAOP0J43D5,NO,10.0
05-01-23,KO08,OO1B0Z3NX,EG,4.7
03-29-23,NO07,EGF1T2TAL,GE,8.95
03-11-23,AM02,GEL6246HI,MO,5.9
05-16-23,NO24,KONCXLL4Z,OO,5.4
05-13-23,NAO01,AMHJ7XVG0,EG,10.0
04-13-23,OO03,AMLJH75LX,MO,2.4
05-20-23,MO14,AMLJH75LX,OO,2.85
06-24-23,KO23,NAOLY8OZCY,MO,0.9
04-14-23,AM09,OO1B0Z3NX,KO,2.2
05-31-23,KO26,AMXAJI0Y6,GE,0.7
04-21-23,EG23,NORCBPLJD,GE,3.5
02-18-23,AM25,KOWKTAKPU,NO,1.1
02-13-23,NO11,GE5A0L725,KO,8.45
05-21-23,NO08,NAO5ZJA8DZ,KO,3.55
06-01-23,AM06,MOJCKJLTE,AM,2.5
05-24-23,EG64,GEX7EEDTJ,NO,0.5
04-12-23,EG49,OO3KKV9RF,GE,3.2
02-16-23,AM26,NAOLY8OZCY,OO,1.6
06-12-23,NAO27,KOJDP0LVS,EG,10.0
02-27-23,EG60,EGF1T2TAL,KO,4.6
02-22-23,EG47,OOZSJ49IT,AM,1.1
04-10-23,EG04,AMH9SDBDW,GE,4.2
04-19-23,NAO15,OO1B0Z3NX,GE,1.25
06-15-23,NAO31,AMHJ7XVG0,NO,6.25
02-06-23,EG12,EGIGQPKI7,GE,1.5
03-30-23,NO02,MOV86WZS3,EG,13.5
05-30-23,MO01,NAONSM43D8,EG,0.9
03-29-23,EG07,NOE1V2ISQ,NAO,4.5
04-12-23,NO23,EGC11ERTJ,GE,7.6
06-14-23,NO04,OOZSJ49IT,NAO,11.45
06-26-23,EG24,NAO5UQPGB7,KO,1.4
02-25-23,OO18,NAOBMYOFQE,NO,1.9
02-11-23,NO05,EGUT0CVS4,NAO,3.25
06-29-23,MO01,NO7PTX63C,KO,1.35
06-12-23,AM02,GEX7EEDTJ,NAO,1.4
05-05-23,KO24,AMH9SDBDW,OO,0.35
04-25-23,NAO09,NORCBPLJD,OO,6.25
04-19-23,EG57,KOWM31YIH,AM,0.6
06-24-23,NAO32,MOJCKJLTE,NAO,1.25
02-01-23,NO20,GEL6246HI,NAO,4.45
02-01-23,EG32,OOZSJ49IT,EG,1.4
03-27-23,EG58,NAOHL1N13J,NO,0.2
04-29-23,KO26,NAO5UQPGB7,AM,0.7
04-21-23,NAO40,NOQLL8OS9,MO,1.25
06-18-23,EG10,OO7PZE9VI,MO,3.2
05-28-23,NO22,KONCXLL4Z,MO,2.9
04-18-23,EG64,AMLJH75LX,AM,0.7
03-16-23,NAO08,AMXAJI0Y6,MO,2.5
02-14-23,NAO35,NAOURTP0LZ,MO,2.5
03-30-23,EG26,OO7PZE9VI,MO,6.3
06-23-23,AM09,NAOP0J43D5,OO,2.2
05-09-23,KO14,KOIXA11DP,EG,0.8
04-17-23,EG42,NAOP0J43D5,MO,0.4
05-10-23,EG09,OOZSJ49IT,MO,0.6
04-02-23,NAO36,GE2IAGL58,KO,1.25
04-29-23,NO09,EGVWPVS7H,KO,14.7
06-07-23,EG17,OO7PZE9VI,MO,2.1
06-23-23,MO10,NOQLL8OS9,GE,6.85
06-03-23,OO07,NAO5UQPGB7,AM,6.9
04-21-23,AM10,KOIXA11DP,GE,3.1
05-19-23,EG59,NAO09SKDGI,NO,1.1
05-07-23,EG43,EGIGQPKI7,EG,0.3
06-11-23,OO28,AMHJ7XVG0,NAO,0.9
04-09-23,NAO19,EGC11ERTJ,KO,10.0
06-27-23,EG66,EGVWPVS7H,OO,1.1
04-04-23,EG68,NOQLL8OS9,MO,0.3
03-08-23,AM03,EGRHOCN9J,OO,9.6
04-24-23,KO16,NAOURTP0LZ,GE,0.9
05-21-23,KO16,EGIGQPKI7,MO,3.15
06-17-23,NO15,NAOHAFEYUH,AM,5.8
05-29-23,EG22,NAO09SKDGI,AM,1.1
04-25-23,MO07,KONCXLL4Z,OO,3.15
03-15-23,EG42,NAO5UQPGB7,KO,0.4
05-04-23,NO11,AMNT3W5UZ,EG,8.45
03-02-23,OO09,OOZSJ49IT,NO,2.5
05-27-23,KO07,AMHJ7XVG0,GE,1.3
02-27-23,NAO02,AMHJ7XVG0,GE,2.5
02-28-23,KO25,NAOP0J43D5,NAO,0.7
03-17-23,KO15,MOV86WZS3,EG,2.25
04-14-23,AM16,AMH9SDBDW,EG,2.1
06-03-23,MO05,KOWM31YIH,NAO,2.6
02-27-23,EG69,GEL6246HI,AM,0.8
04-26-23,KO23,NAO09SKDGI,AM,0.9
03-10-23,EG14,EGUT0CVS4,NO,4.2
04-11-23,EG24,NAOURTP0LZ,MO,1.0
05-21-23,EG58,KOIXA11DP,AM,0.8
03-19-23,KO07,KOWKTAKPU,NO,6.6
02-22-23,OO19,OOQ0OXFQ8,GE,1.8
02-06-23,AM21,AMHJ7XVG0,NO,1.0
04-17-23,KO07,NAO5ZJA8DZ,KO,1.85
03-03-23,NAO21,EGRHOCN9J,KO,10.0
04-04-23,EG55,AMHJ7XVG0,MO,0.5
04-22-23,NO03,EG7UR23GD,NAO,8.2
04-07-23,EG54,AMNT3W5UZ,MO,1.5
02-14-23,EG38,GEX7EEDTJ,NAO,1.0
02-06-23,EG12,KOIXA11DP,AM,0.5
04-16-23,OO28,OO7PZE9VI,KO,0.6
04-04-23,OO25,NAOLY8OZCY,KO,2.9
05-08-23,MO13,OO1B0Z3NX,EG,0.8
06-19-23,AM16,EGRHOCN9J,KO,2.1
02-07-23,EG11,EGIGQPKI7,AM,1.0
04-01-23,NO23,EG7UR23GD,EG,5.4
03-09-23,EG50,KOWKTAKPU,NO,1.4
05-02-23,OO15,NAOVZ41NAM,OO,6.6
05-17-23,NAO21,NAO09SKDGI,OO,2.5
05-31-23,EG31,NAOHAFEYUH,AM,3.5
02-21-23,KO20,NAOHAFEYUH,NAO,3.3
02-21-23,KO07,EGF1T2TAL,KO,1.3
04-28-23,MO03,GEX7EEDTJ,NO,2.1
05-08-23,EG72,EGRHOCN9J,MO,1.1
06-13-23,EG42,EG7UR23GD,NO,0.4
05-23-23,EG54,AMXAJI0Y6,MO,0.5
06-25-23,EG39,EGRHOCN9J,OO,2.0
05-23-23,NO08,KOWM31YIH,EG,12.55
05-20-23,KO06,EGUT0CVS4,GE,4.8
03-30-23,NAO32,KOWKTAKPU,MO,6.25
03-26-23,AM29,EGIGQPKI7,GE,1.6
04-30-23,EG07,NAO5UQPGB7,KO,4.5
03-03-23,NO09,OO1B0Z3NX,NAO,2.9
02-27-23,EG57,KONCXLL4Z,KO,2.0
02-26-23,NO08,EG9CHJ755,OO,3.55
05-30-23,KO07,NOQLL8OS9,KO,6.6
03-02-23,AM27,NAOHAFEYUH,MO,0.6
06-06-23,NO10,NAOURTP0LZ,NO,14.7
05-30-23,OO08,AMH9SDBDW,OO,4.9
05-28-23,OO20,NOXFGCAQV,KO,6.5
04-19-23,NO08,NOQLL8OS9,MO,12.55
05-03-23,OO13,EGYTJXEPQ,GE,1.0
04-25-23,OO25,GEJA1WJ0T,KO,2.9
03-22-23,OO01,GEX7EEDTJ,NAO,1.6
05-27-23,EG37,EGC11ERTJ,OO,3.5
04-28-23,EG57,AMNT3W5UZ,KO,2.0
04-03-23,MO03,NOX6GVWRD,AM,2.1
04-21-23,EG29,NAOHAFEYUH,MO,1.1
03-05-23,NO15,NORCBPLJD,OO,8.1
02-18-23,EG56,GE5A0L725,NO,2.0
05-04-23,AM01,OO3KKV9RF,NO,1.4
04-10-23,NO27,KONCXLL4Z,EG,1.15
03-08-23,OO06,NAO5ZJA8DZ,NAO,2.4
06-23-23,NO22,GEX7EEDTJ,GE,0.55
03-29-23,KO06,NOXFGCAQV,NAO,4.8
02-19-23,OO27,OOZSJ49IT,NAO,3.3
05-08-23,NAO40,EGVWPVS7H,AM,10.0
02-06-23,EG36,NAO5ZJA8DZ,KO,2.5
02-19-23,NO25,GEX7EEDTJ,GE,5.4
05-19-23,NO33,NAONSM43D8,NO,11.75
05-04-23,EG51,NAO09SKDGI,MO,0.4
02-24-23,AM07,NORCBPLJD,EG,2.8
05-22-23,EG20,KOWM31YIH,MO,1.4
03-16-23,EG58,GE5A0L725,OO,0.2
03-22-23,OO27,AMLJH75LX,MO,0.6
03-25-23,KO10,NO7PTX63C,AM,7.25
06-27-23,EG25,NOXFGCAQV,GE,1.3
04-10-23,NO28,NAO09SKDGI,OO,1.15
06-09-23,AM19,KOWKTAKPU,NO,1.7
06-02-23,EG10,EGYTJXEPQ,AM,0.9
04-02-23,GE02,EGRHOCN9J,NAO,46.5
05-24-23,NO23,EGIGQPKI7,KO,5.4
05-21-23,EG17,NOQLL8OS9,EG,2.1
05-27-23,EG50,AMNT3W5UZ,GE,0.3
03-10-23,EG09,GE2IAGL58,EG,0.9
05-16-23,KO11,NOE1V2ISQ,GE,1.4
05-20-23,EG66,NOXFGCAQV,NO,0.2
05-12-23,NAO05,NOE1V2ISQ,MO,2.5
03-02-23,MO18,NOQLL8OS9,MO,2.05
06-28-23,NAO16,NOX6GVWRD,EG,1.25
02-08-23,OO19,NAOVZ41NAM,NAO,6.5
03-10-23,OO13,EGYTJXEPQ,MO,1.0
04-19-23,NO28,NOQLL8OS9,MO,1.65
04-23-23,AM05,NAOHAFEYUH,KO,15.1
05-17-23,NAO17,AMXAJI0Y6,KO,2.5
05-09-23,EG37,NOE1V2ISQ,GE,3.5
04-27-23,OO11,AMV3A3ZMF,EG,5.5
03-09-23,NO26,NORCBPLJD,EG,5.4
02-12-23,OO23,EGC11ERTJ,AM,1.0
04-04-23,NO10,AMLJH75LX,AM,14.7
06-19-23,MO09,OO3KKV9RF,NAO,9.6
03-04-23,EG52,KONCXLL4Z,KO,0.3
04-17-23,NO05,NAOLY8OZCY,AM,3.25
03-12-23,MO04,EGUT0CVS4,OO,2.1
02-07-23,KO19,EGYTJXEPQ,KO,3.3
03-12-23,NO24,NAOHL1N13J,OO,7.6
03-25-23,NAO24,EGIGQPKI7,AM,6.25
04-21-23,AM22,KOIXA11DP,EG,0.8
06-02-23,EG03,NAO5ZJA8DZ,OO,0.8
03-30-23,NO17,EGC11ERTJ,OO,1.35
06-10-23,KO26,EGC11ERTJ,MO,0.5
02-08-23,NAO33,EGF1T2TAL,EG,6.25
02-09-23,MO01,NAONSM43D8,OO,4.8
03-15-23,NAO08,GEX7EEDTJ,NO,10.0
03-25-23,NAO31,KONCXLL4Z,AM,10.0
02-09-23,EG64,AMLJH75LX,AM,1.8
03-17-23,EG23,NAOURTP0LZ,MO,1.4
05-27-23,KO16,NAOVZ41NAM,KO,3.15
04-07-23,NAO18,EG9CHJ755,AM,2.5
03-29-23,AM04,NAONSM43D8,MO,6.8
05-14-23,MO01,NORCBPLJD,NAO,3.4
05-31-23,NAO34,NAOURTP0LZ,AM,6.25
03-04-23,EG39,GEX7EEDTJ,KO,0.8
02-27-23,NO07,NOE1V2ISQ,OO,12.55
06-05-23,EG41,NAOURTP0LZ,AM,0.6
02-24-23,NO34,AMNT3W5UZ,NAO,3.35
02-18-23,MO14,OOQ0OXFQ8,KO,2.85
04-01-23,EG59,OO3KKV9RF,KO,0.3
03-24-23,KO23,OO3KKV9RF,AM,1.3
06-26-23,MO12,EGYTJXEPQ,OO,1.4
04-24-23,NAO37,EGYTJXEPQ,EG,2.5
04-19-23,EG01,EG9CHJ755,AM,0.7
02-10-23,EG73,GEL6246HI,KO,0.3
02-09-23,NAO34,NAO5UQPGB7,GE,1.25
06-14-23,AM08,AMV3A3ZMF,NAO,12.0
